,timestamp,adservice-76b448fddf-qfsdp_cpu,adservice-76b448fddf-qfsdp_memory,cartservice-6969c94d94-l66mx_cpu,cartservice-6969c94d94-l66mx_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-6rlj2_cpu,currencyservice-ccbc788bc-6rlj2_memory,currencyservice-ccbc788bc-9ps4z_cpu,currencyservice-ccbc788bc-9ps4z_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,currencyservice-ccbc788bc-nxbb7_cpu,currencyservice-ccbc788bc-nxbb7_memory,currencyservice-ccbc788bc-t9dms_cpu,currencyservice-ccbc788bc-t9dms_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-9rg78_cpu,frontend-846c85c54c-9rg78_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-9r7zm_cpu,recommendationservice-cc746f6c7-9r7zm_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory
35,2023-08-22 06:01:27,10.711810746636182,130.400256,12.281892062038606,83.8656,4.517240558774333,70.590464,,71.729152,,72.15104,9.768067886763626,93.179904,,71.643136,,63.11936,6.406990196675255,134.71744,42.545375447684314,72.675328,16.37368679869478,97.214464,3.757054995154435,71.716864,20.771911639760834,63.254528,10.640570075802861,92.2624,6.428559298647727,49.958912,4.490277292071233,64.57344
36,2023-08-22 06:01:32,10.711810746636182,130.400256,11.73508801593109,83.78368,5.437054203682282,70.590464,,71.729152,,72.15104,,93.179904,,71.643136,,63.11936,5.064215293815824,134.71744,35.84362476270824,72.675328,16.37368679869478,97.214464,4.569144229553796,71.716864,15.755227463687776,63.254528,10.640570075802861,92.2624,6.344925083584289,50.077696,5.436884125728232,64.57344
37,2023-08-22 06:01:37,10.227916801126591,130.400256,9.187941255324679,83.78368,5.987488233448299,70.598656,,71.729152,,72.15104,,93.179904,,71.643136,,63.11936,6.1027713625866875,134.71744,38.90388892111926,72.679424,16.467318187588713,97.230848,4.651921753661693,71.716864,15.755227463687772,63.254528,8.84600837537961,92.2624,6.344925083584289,50.077696,5.394366197183116,64.57344
38,2023-08-22 06:01:42,13.026178405171656,130.736128,9.187941255324679,83.78368,5.987488233448299,70.598656,,71.729152,,72.15104,,93.179904,,71.643136,,63.11936,6.1027713625866875,134.71744,35.43162314656866,72.679424,16.467318187588713,97.230848,4.651921753661694,72.163328,14.783272924970804,63.328256,8.835198187995458,92.270592,6.344925083584289,50.077696,5.394366197183116,64.57344
39,2023-08-22 06:01:47,13.026178405171656,130.736128,10.181823585354255,83.82464,5.383243243243138,70.598656,,71.729152,,72.15104,,93.179904,,71.643136,,63.11936,6.1027713625866875,134.71744,30.563810232107166,72.679424,14.508934331054295,97.230848,4.711790655103102,72.163328,13.402635769843029,63.328256,8.835198187995458,92.270592,4.47804209018932,50.077696,5.455544007181026,64.57344
40,2023-08-22 06:01:52,13.200826268913035,130.736128,10.181823585354255,83.82464,4.349062402402318,70.598656,,71.729152,,72.15104,,93.179904,,71.643136,,63.11936,7.608917403711701,134.791168,40.917059126694774,73.048064,11.970354454264161,97.230848,4.711790655103102,72.163328,13.40263576984303,63.328256,8.835198187995458,92.270592,5.419218679245097,49.95072,6.8140693319558086,64.57344
41,2023-08-22 06:01:57,13.200826268913035,130.736128,11.394048769396937,83.82464,6.672764001630833,70.63552,,71.729152,,72.15104,,93.179904,,71.643136,,63.11936,7.608917403711701,134.791168,44.62599872339472,73.048064,17.530448749727725,97.497088,5.041467429646432,72.163328,14.633298175949053,63.328256,11.516302046577268,92.28288,6.996226415094101,49.95072,6.980065583052252,64.57344
42,2023-08-22 06:02:02,12.556908665105427,130.768896,11.394048769396937,83.82464,7.140130471865493,70.63552,,71.729152,,72.15104,,93.179904,,71.643136,,63.11936,7.020991772186109,134.791168,44.62599872339472,73.048064,17.530448749727725,97.497088,5.041467429646433,72.347648,24.050927863817076,63.279104,11.516302046577268,92.28288,6.996226415094101,49.95072,6.980065583052252,64.57344
43,2023-08-22 06:02:07,14.714750309089949,130.768896,8.770094288211235,83.82464,7.140130471865493,70.63552,,,,72.15104,,93.179904,,71.643136,,63.11936,8.564448051948007,134.791168,50.22449682286251,73.048064,20.14213909281972,97.497088,5.207144017765239,72.347648,24.050927863817076,63.279104,13.004102015337955,92.28288,7.0119895245108195,49.954816,4.856875000000026,64.57344
44,2023-08-22 06:02:12,14.714750309089949,130.768896,13.853887523761065,83.72224,8.674248298440514,70.709248,,,,72.15104,,93.179904,,71.643136,,63.11936,7.758253890740933,134.791168,49.66264112903201,72.691712,16.577903654765716,97.497088,5.207144017765239,72.347648,28.429938330469838,63.279104,13.004102015337955,92.28288,7.0119895245108195,49.954816,7.9909510882506805,64.57344
45,2023-08-22 06:02:17,14.714750309089949,130.768896,13.853887523761065,83.72224,8.674248298440515,70.709248,,,,72.15104,,93.179904,,71.643136,,63.11936,7.758253890740933,134.791168,49.66264112903201,72.691712,18.47518246776902,97.619968,5.328642428344918,72.347648,23.256136158797524,63.340544,12.218449479017298,92.40576,7.33953353893509,49.954816,7.9909510882506805,64.57344
