,timestamp,details-v1-7d4d9d5fcb-gtrkb_cpu,details-v1-7d4d9d5fcb-gtrkb_memory,productpage-v1-66756cddfd-48z5w_cpu,productpage-v1-66756cddfd-48z5w_memory,productpage-v1-66756cddfd-5pjdl_cpu,productpage-v1-66756cddfd-5pjdl_memory,productpage-v1-66756cddfd-7dbg5_cpu,productpage-v1-66756cddfd-7dbg5_memory,productpage-v1-66756cddfd-csds5_cpu,productpage-v1-66756cddfd-csds5_memory,productpage-v1-66756cddfd-fkrm9_cpu,productpage-v1-66756cddfd-fkrm9_memory,productpage-v1-66756cddfd-j5k9c_cpu,productpage-v1-66756cddfd-j5k9c_memory,productpage-v1-66756cddfd-n6hfk_cpu,productpage-v1-66756cddfd-n6hfk_memory,productpage-v1-66756cddfd-pkfrh_cpu,productpage-v1-66756cddfd-pkfrh_memory,productpage-v1-66756cddfd-rntlb_cpu,productpage-v1-66756cddfd-rntlb_memory,productpage-v1-66756cddfd-vjl5h_cpu,productpage-v1-66756cddfd-vjl5h_memory,ratings-v1-85cc46b6d4-lpptk_cpu,ratings-v1-85cc46b6d4-lpptk_memory,reviews-v1-777df99c6d-8bnvq_cpu,reviews-v1-777df99c6d-8bnvq_memory,reviews-v2-cdd8fb88b-m67hx_cpu,reviews-v2-cdd8fb88b-m67hx_memory,reviews-v3-58b6479b-p2kpc_cpu,reviews-v3-58b6479b-p2kpc_memory
55,2023/6/22 03:27,57.63199284,65.724416,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,106.483712,25.78591422,66.367488,17.20236977,277.409792,34.45105989,239.24736,28.948158,254.660608
56,2023/6/22 03:27,55.39193727,65.835008,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,106.483712,26.53915735,66.367488,16.07723075,277.405696,31.0101154,239.251456,28.948158,254.660608
57,2023/6/22 03:27,54.7403359,65.835008,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,106.483712,23.91763965,65.896448,16.07723075,277.405696,29.36470739,239.251456,28.948158,254.660608
58,2023/6/22 03:27,54.7403359,65.835008,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,106.483712,23.91763965,65.896448,14.00083615,277.4016,29.36470739,239.251456,17.102475,254.660608
59,2023/6/22 03:27,45.68020208,65.835008,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,106.483712,20.34633645,65.896448,15.68622186,277.4016,30.6391637,239.263744,18.7632985,254.660608
60,2023/6/22 03:27,55.20300506,65.814528,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,106.483712,24.85178018,66.093056,14.87993333,277.4016,30.6391637,239.263744,28.97553622,254.676992
61,2023/6/22 03:27,55.20300506,65.814528,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,106.483712,24.85178018,66.093056,21.13501675,277.38112,28.34507461,239.263744,28.97553622,254.676992
62,2023/6/22 03:27,54.27222427,65.814528,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,106.483712,24.85178018,66.093056,21.13501675,277.38112,31.48185265,239.271936,27.65143517,254.676992
63,2023/6/22 03:27,57.31443059,65.835008,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,,23.81435271,66.4576,22.07492495,277.38112,31.48185265,239.271936,27.65143517,254.676992
64,2023/6/22 03:28,57.31443059,65.835008,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,,23.81435271,66.4576,23.263345,277.38112,32.97069491,239.271936,33.14356714,254.676992
65,2023/6/22 03:28,60.97723864,65.835008,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,,23.81435271,66.4576,26.13882949,277.38112,32.04903131,239.271936,33.14356714,254.676992
66,2023/6/22 03:28,60.97723864,65.835008,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,,22.33241707,66.4576,26.13882949,277.38112,32.4031412,239.271936,33.14356714,254.676992
67,2023/6/22 03:28,61.82237451,65.851392,,97.6896,,98.881536,,,,,,,,,,103.571456,,98.521088,,98.189312,,,26.70588361,66.174976,22.20043396,277.38112,37.82272374,239.271936,26.78623809,254.676992
68,2023/6/22 03:28,63.2800582,65.851392,,97.6896,,98.881536,,,,,,,,,,,,98.521088,,,,,26.70588361,66.174976,25.09998014,277.385216,38.48133663,239.271936,26.2930308,254.676992
69,2023/6/22 03:28,63.2800582,65.851392,,,,98.881536,,,,,,,,,,,,,,,,,26.86214475,66.174976,25.09998014,277.385216,38.48133663,239.271936,23.40540029,254.676992
70,2023/6/22 03:28,56.09516081,65.851392,,,,,,,,,,,,,,,,,,,,,24.40433864,66.461696,26.13250383,277.385216,32.76055148,239.271936,31.70978476,255.258624
71,2023/6/22 03:28,56.09516081,65.851392,,,,,,,,,,,,,,,,,,,,,24.40433864,66.461696,26.13250383,277.385216,33.07287476,239.263744,31.70978476,255.258624
72,2023/6/22 03:28,52.85278705,65.851392,,,,,,,,,,,,,,,,,,,,,23.14670394,66.461696,24.51364192,277.397504,33.07287476,239.263744,29.83960314,255.258624
73,2023/6/22 03:28,52.85278705,65.851392,,,,,,,,,,,,,,,,,,,,,23.46431478,66.547712,23.84215643,277.397504,33.07287476,239.263744,31.51134622,254.697472
74,2023/6/22 03:28,53.99680967,65.8432,,,,,,,,,,,,,,,,,,,,,23.46431478,66.547712,23.84215643,277.397504,32.53774216,239.276032,31.51134622,254.697472
75,2023/6/22 03:28,48.92746158,65.8432,,,,,,,,,,,,,,,,,,,,,21.70434483,66.547712,23.84215643,277.397504,32.53774216,239.276032,31.51134622,254.697472
76,2023/6/22 03:29,51.24212824,65.810432,,,,,,,,,,,,,,,,,,,,,22.29972583,66.31424,20.75920451,277.393408,29.57277719,239.276032,23.10256001,254.70976
77,2023/6/22 03:29,51.24212824,65.810432,,,,,,,,,,,,,,,,,,,,,22.29972583,66.31424,20.75920451,277.393408,29.57277719,239.276032,25.83387563,254.70976
78,2023/6/22 03:29,51.24212824,65.810432,,,,,,,,,,,,,,,,,,,,,22.29972583,66.31424,20.75920451,277.393408,30.82242365,239.251456,32.7757874,254.70976
79,2023/6/22 03:29,56.70946918,65.810432,,,,,,,,,,,,,,,,,,,,,19.52987294,66.31424,20.75920451,277.393408,34.33026824,239.251456,26.45443054,254.70976
80,2023/6/22 03:29,56.70946918,65.810432,,,,,,,,,,,,,,,,,,,,,17.53422875,66.31424,17.19627309,277.385216,31.53295904,239.251456,23.72311492,254.70976
81,2023/6/22 03:29,56.70946918,65.810432,,,,,,,,,,,,,,,,,,,,,21.63762477,66.21184,17.19627309,277.385216,31.53295904,239.251456,29.21000277,254.717952
82,2023/6/22 03:29,48.62189247,65.810432,,,,,,,,,,,,,,,,,,,,,20.62966446,66.21184,16.65215452,277.393408,31.53295904,239.251456,26.87330861,254.717952
83,2023/6/22 03:29,51.31862238,65.859584,,,,,,,,,,,,,,,,,,,,,20.62966446,66.21184,16.65215452,277.393408,29.31708132,239.251456,26.87330861,254.717952
84,2023/6/22 03:29,51.31862238,65.859584,,,,,,,,,,,,,,,,,,,,,22.85035183,66.486272,15.39192753,277.393408,31.53824479,241.414144,29.71843988,254.70976
85,2023/6/22 03:29,51.77111209,65.798144,,,,,,,,,,,,,,,,,,,,,22.57896933,66.486272,15.41948984,276.742144,31.53824479,241.414144,29.43690966,254.70976
86,2023/6/22 03:29,50.18093813,65.798144,,,,,,,,,,,,,,,,,,,,,22.57896933,66.486272,15.41948984,276.742144,30.51623681,241.414144,29.43690966,254.70976
87,2023/6/22 03:29,50.18093813,65.798144,,,,,,,,,,,,,,,,,,,,,22.57896933,66.486272,15.41948984,276.742144,30.51623681,241.414144,29.81239956,254.312448
88,2023/6/22 03:30,49.93534835,65.814528,,,,,,,,,,,,,,,,,,,,,20.22091853,66.121728,12.78738748,276.742144,30.70469011,241.02912,25.14240376,254.312448
89,2023/6/22 03:30,49.93534835,65.814528,,,,,,,,,,,,,,,,,,,,,27.04009164,66.121728,11.9213612,276.742144,30.70469011,241.02912,28.66198181,254.357504
90,2023/6/22 03:30,49.93534835,65.814528,,,,,,,,,,,,,,,,,,,,,27.04009164,66.121728,17.24258745,276.144128,32.98434792,241.02912,35.46250894,254.357504
91,2023/6/22 03:30,35.40755,65.814528,,,,,,,,,,,,,,,,,,,,,27.04009164,66.121728,17.24258745,276.144128,33.70721763,241.119232,35.46250894,254.357504
92,2023/6/22 03:30,48.39521661,65.933312,,,,,,,,,,,,,,,,,,,,,20.82165923,66.121728,17.92615592,276.144128,32.94362227,241.119232,28.79201101,254.357504
93,2023/6/22 03:30,48.39521661,65.933312,,,,,,,,,,,,,,,,,,,,,21.65022243,65.961984,17.92615592,276.144128,32.94362227,241.119232,29.85546841,254.337024
94,2023/6/22 03:30,48.39521661,65.933312,,,,,,,,,,,,,,,,,,,,,21.65022243,65.961984,17.7152157,276.156416,29.18978754,241.152,29.85546841,254.337024
95,2023/6/22 03:30,46.66240615,65.933312,,,,,,,,,,,,,,,,,,,,,21.65022243,65.961984,17.7152157,276.156416,29.18978754,241.152,29.85546841,254.337024
